src_ip,dst_ip,protocol,flow_duration,total_fwd_packets,total_bwd_packets,packet_length_mean,flow_bytes_s,flow_packets_s,fwd_iat_mean,bwd_iat_mean,timestamp,label
192.168.1.1,10.0.0.15,UDP,265328,368,26,623.5040247094623,63703.22438078976,2781.8673457507516,21668.91406789305,10018.814839868512,2023-01-01 00:17:57,BENIGN
192.168.1.40,10.0.0.18,TCP,882397,212,371,506.0958679739362,53414.015784379124,272.6654872807592,37933.93556045436,27128.967600199983,2023-01-01 00:17:58,BENIGN
192.168.1.22,10.0.0.32,ICMP,469962,65,385,1007.4239757379287,193400.30510380468,341.1688528107787,4879.860899643896,22011.508429577127,2023-01-01 00:17:59,PortScan
192.168.1.29,10.0.0.11,ICMP,787263,449,56,332.04236034327187,32098.81368679745,100.48929910956566,2013.1982861919153,19506.270558483222,2023-01-01 00:18:00,BENIGN
192.168.1.8,10.0.0.20,ICMP,132301,209,253,890.3991652316452,157486.43490773332,314.41818036552957,37662.06747902373,33628.68718753606,2023-01-01 00:18:01,DDoS
192.168.1.11,10.0.0.24,TCP,159194,251,122,1370.6768831031168,196834.57540069465,629.0500305840424,21268.338361159855,34525.64109392479,2023-01-01 00:18:02,BENIGN
192.168.1.41,10.0.0.15,UDP,263849,385,106,1198.7255345908254,4078.306599641558,2910.259780111093,49777.46768771372,2296.9568845070607,2023-01-01 00:18:03,BENIGN
192.168.1.37,10.0.0.48,UDP,77606,117,130,1382.9720269626303,139835.5800670148,2003.9128064968017,4863.613538560764,16937.885967689363,2023-01-01 00:18:04,BENIGN
192.168.1.14,10.0.0.7,TCP,764701,116,337,1467.973890729708,50657.06993070179,2335.880523530108,42781.52844908015,20588.815746768643,2023-01-01 00:18:05,BENIGN
192.168.1.30,10.0.0.21,TCP,44230,237,158,25.898489239182524,8193.51608322806,2328.642071670875,23999.673293384058,4845.511166047241,2023-01-01 00:18:06,PortScan
192.168.1.35,10.0.0.42,UDP,163502,478,376,937.8845018024416,80637.62683343049,1605.6861755878647,41357.68262499835,11795.80743404772,2023-01-01 00:18:07,BENIGN
192.168.1.21,10.0.0.26,UDP,855001,105,231,625.1307026607706,187050.0402531579,2392.6694441613386,40856.546981225074,2583.038219340609,2023-01-01 00:18:08,WebAttack
192.168.1.37,10.0.0.44,UDP,146359,495,455,1291.1831905993313,2451.842363962837,1787.826789637519,45799.68407610251,49812.108688752414,2023-01-01 00:18:09,BENIGN
192.168.1.5,10.0.0.14,UDP,419107,259,308,385.2039059936062,117618.34981676335,944.3237467124695,14893.202714293853,36828.12359128926,2023-01-01 00:18:10,BENIGN
192.168.1.19,10.0.0.37,TCP,352680,46,91,1471.7339387814634,100329.15607120533,1683.7692161964337,47490.01787374669,4373.420374981181,2023-01-01 00:18:11,BENIGN
192.168.1.14,10.0.0.21,TCP,201782,311,393,924.4248746201835,174689.49445777238,1600.9922498174058,7584.196350920656,1013.4487401248157,2023-01-01 00:18:12,SQLInjection
192.168.1.26,10.0.0.18,ICMP,374585,331,22,1192.3707293209582,16891.94273267307,2470.5357082242026,4099.356910896933,35964.67071981386,2023-01-01 00:18:13,BENIGN
192.168.1.4,10.0.0.5,UDP,223134,216,290,137.5433337059248,136337.0533743414,2945.1999249275955,21581.344253100084,21960.169091967666,2023-01-01 00:18:14,BENIGN
192.168.1.25,10.0.0.3,ICMP,509494,470,110,283.3522482907089,136053.92871681214,1233.7166536973707,41416.32010912349,39340.048656519735,2023-01-01 00:18:15,BENIGN
192.168.1.45,10.0.0.23,TCP,624082,448,49,1140.0214728209628,133849.09537077043,2290.4086446456377,23671.583110541647,46173.878414881365,2023-01-01 00:18:16,BENIGN
192.168.1.42,10.0.0.26,TCP,544161,492,129,42.75991783859217,188472.66553751388,300.1892491103625,41464.50458984818,29965.420150429607,2023-01-01 00:18:17,Heartbleed
192.168.1.25,10.0.0.37,ICMP,790771,301,73,1227.1481989817364,164635.19704847538,2330.7172769754175,36484.610602909466,9356.234037439735,2023-01-01 00:18:18,DDoS
192.168.1.18,10.0.0.24,UDP,283107,410,340,30.784037850948064,8490.347976076851,1114.8793190677031,10472.20987856054,39109.91960828658,2023-01-01 00:18:19,SQLInjection
192.168.1.40,10.0.0.49,UDP,313659,333,53,989.1070702012972,94269.46185583218,119.1310985061703,47444.13236334829,47790.63134697555,2023-01-01 00:18:20,PortScan
192.168.1.8,10.0.0.19,UDP,69068,449,467,553.9899411453907,79650.81593464657,1090.3752895079695,3039.9976503015414,29011.98412171074,2023-01-01 00:18:21,DDoS
192.168.1.39,10.0.0.25,UDP,493991,24,356,921.1273305516067,62098.42949605133,1832.3176100140126,44914.0870974822,34100.1903665894,2023-01-01 00:18:22,BENIGN
192.168.1.40,10.0.0.21,ICMP,584818,458,380,1047.0867964137794,90322.21135830405,358.63125287671824,15222.86800606971,16874.397277138614,2023-01-01 00:18:23,PortScan
192.168.1.14,10.0.0.12,ICMP,250172,35,168,520.2880765875932,76900.41756670289,2772.1794427983336,25007.9040101368,19077.0032053209,2023-01-01 00:18:24,BENIGN
192.168.1.32,10.0.0.41,TCP,1615,24,45,170.86404768514498,86523.54658574519,233.9395674052429,21118.171283164025,36732.99023815534,2023-01-01 00:18:25,BENIGN
192.168.1.38,10.0.0.33,UDP,97306,28,452,113.7723429449158,195854.44693516762,2790.0901527796655,8592.556011288892,46388.62714924255,2023-01-01 00:18:26,PortScan
192.168.1.33,10.0.0.4,UDP,245382,484,393,887.5146736181963,17817.731652441194,2121.7054162891236,17907.985173218254,31449.790372830386,2023-01-01 00:18:27,SQLInjection
192.168.1.23,10.0.0.42,UDP,760090,464,105,785.7764770638262,184453.9508807621,989.8068140671967,9647.52888020347,39492.60557635889,2023-01-01 00:18:28,PortScan
192.168.1.15,10.0.0.7,ICMP,407921,488,150,1115.8795035904875,96099.31902285824,1172.8602927795705,10195.119886550732,8582.579235751235,2023-01-01 00:18:29,PortScan
192.168.1.33,10.0.0.22,UDP,842772,16,146,769.5059099058664,124786.07487535827,2222.6872848334997,9353.65474448299,10598.742553808419,2023-01-01 00:18:30,BENIGN
192.168.1.25,10.0.0.33,ICMP,5686,59,204,639.4442271460099,166053.575026877,1804.811831542741,24451.379999949368,26602.20230698267,2023-01-01 00:18:31,BENIGN
192.168.1.17,10.0.0.17,UDP,769665,465,362,603.149895571984,72156.55952693618,2015.2571214433806,39896.770444198264,8828.533057949784,2023-01-01 00:18:32,BENIGN
192.168.1.33,10.0.0.24,UDP,555574,243,299,49.405884870524524,86141.33942678457,1168.1046849239265,28448.93271802829,31750.11851597596,2023-01-01 00:18:33,BruteForce
192.168.1.47,10.0.0.34,TCP,551316,438,167,509.98023052801915,81962.74420771492,1463.9526319409892,44660.43622095355,14583.367616549554,2023-01-01 00:18:34,SSH-Bruteforce
192.168.1.2,10.0.0.28,UDP,753724,207,201,1464.2700347114965,75008.7314048984,2969.6125846296422,31827.58788434763,39576.839400725934,2023-01-01 00:18:35,BENIGN
192.168.1.14,10.0.0.43,UDP,738547,400,134,1311.5978085783622,185113.3113972143,642.5546886286534,34467.31644151459,40405.709220370554,2023-01-01 00:18:36,BENIGN
192.168.1.40,10.0.0.41,TCP,385234,271,211,500.77331988098433,165803.08524948312,1254.150703379872,33380.69387912043,23189.909000311898,2023-01-01 00:18:37,BENIGN
192.168.1.40,10.0.0.39,ICMP,349273,249,48,885.8151535488945,21889.09797360892,876.1777395343279,22473.510199993874,9041.350941246727,2023-01-01 00:18:38,WebAttack
192.168.1.39,10.0.0.22,ICMP,545099,482,126,1272.472150847886,21713.858160171498,2295.5694198091096,34467.25177118194,32339.101279135546,2023-01-01 00:18:39,DDoS
192.168.1.6,10.0.0.49,UDP,579350,267,239,667.4987617576023,85631.11601911293,2292.2738643714965,3486.317615701589,49639.35812616106,2023-01-01 00:18:40,BENIGN
192.168.1.6,10.0.0.17,ICMP,20139,193,7,36.75721698772493,19821.60960888853,878.0439375311903,42992.713744311244,31129.92230622822,2023-01-01 00:18:41,Malware
192.168.1.3,10.0.0.34,UDP,560949,335,464,121.02058810977371,123856.70974469683,245.08955958231573,38890.82936005243,1789.6987610096785,2023-01-01 00:18:42,Botnet
192.168.1.7,10.0.0.6,TCP,206655,218,453,770.4851548095728,28823.952291620608,35.28659733993993,12262.252681625709,865.681494378362,2023-01-01 00:18:43,BENIGN
192.168.1.8,10.0.0.46,TCP,491187,115,272,1454.4646697570588,104522.41546696353,1282.924149194214,38401.85468024987,16018.778162644818,2023-01-01 00:18:44,Heartbleed
192.168.1.42,10.0.0.6,UDP,219830,68,385,1042.882217906113,1543.2674060431787,1231.602445412977,633.1174273995247,9789.994559213383,2023-01-01 00:18:45,BENIGN
192.168.1.15,10.0.0.34,TCP,1677,299,371,115.66512524346861,63387.61004768808,2965.1812460409487,10863.11137747154,40652.74730595826,2023-01-01 00:18:46,BENIGN
192.168.1.47,10.0.0.1,TCP,107892,325,37,292.14770492987554,135470.42566216382,1409.9364250173412,3257.796796306126,42240.43854613299,2023-01-01 00:18:47,BENIGN
192.168.1.29,10.0.0.10,UDP,772368,483,487,1159.2714833931066,96859.3841515469,769.9986903566864,39011.56560397812,12931.679946752498,2023-01-01 00:18:48,WebAttack
192.168.1.33,10.0.0.21,UDP,238640,397,211,1263.7452423348047,195656.07025119773,2673.7970936533707,37793.95168476818,16282.913202717684,2023-01-01 00:18:49,PortScan
192.168.1.30,10.0.0.5,TCP,228606,394,165,930.3649334210004,174833.34883363554,1473.712781011082,40681.98755406773,11813.112138788018,2023-01-01 00:18:50,BENIGN
192.168.1.39,10.0.0.2,ICMP,736877,75,125,970.1905227484267,71878.24873072593,1797.9277299965229,225.08018458311622,45419.21898601583,2023-01-01 00:18:51,SSH-Bruteforce
192.168.1.27,10.0.0.22,ICMP,10885,466,337,52.22280107124312,9192.759640307693,287.9104625742098,25062.135101193722,25132.96408177949,2023-01-01 00:18:52,BENIGN
192.168.1.36,10.0.0.48,UDP,72327,482,192,1244.5100867764477,169140.69739299227,1149.3663055819925,35242.10503966931,32807.19606705691,2023-01-01 00:18:53,BruteForce
192.168.1.29,10.0.0.2,UDP,848489,103,218,1184.5300601745362,182255.73863190282,2832.7267997468866,7770.901035822034,20774.688852893465,2023-01-01 00:18:54,PortScan
192.168.1.38,10.0.0.10,ICMP,589819,297,214,395.96236471398726,164143.41594446547,1768.9266471421008,32489.88658490372,31551.078661033054,2023-01-01 00:18:55,BENIGN
192.168.1.33,10.0.0.34,TCP,410613,490,62,1065.9283127486053,25677.193189860995,1034.1610635722425,4206.420855384976,19293.38298071008,2023-01-01 00:18:56,BENIGN
192.168.1.37,10.0.0.16,ICMP,858426,178,328,330.13336357324715,199583.23536901633,1877.3758747141478,9067.111479359555,16984.582208023545,2023-01-01 00:18:57,Infiltration
192.168.1.27,10.0.0.48,ICMP,248041,215,445,70.09193996675435,51790.98588839949,2731.32285764477,23790.364952915057,31724.36917860084,2023-01-01 00:18:58,BENIGN
192.168.1.33,10.0.0.39,ICMP,719232,455,381,309.69344845966214,144868.56207039318,822.6978108172975,32678.604068902423,29553.51284037141,2023-01-01 00:18:59,PortScan
192.168.1.4,10.0.0.22,ICMP,150753,315,161,276.15702636390625,181616.17177951074,1515.8450386935526,7294.310478567851,14677.104180443313,2023-01-01 00:19:00,DDoS
192.168.1.22,10.0.0.12,UDP,317436,39,66,513.2445151349224,47213.85415470882,2876.1132710813545,9261.981318216063,7468.273167523351,2023-01-01 00:19:01,BruteForce
192.168.1.2,10.0.0.24,UDP,263706,259,286,633.4897507914326,181660.8850799455,518.0160337520595,10223.113906916084,18429.466115213043,2023-01-01 00:19:02,BENIGN
192.168.1.10,10.0.0.47,TCP,391092,204,239,767.7229483315848,61965.367681053904,2159.272112864538,11935.801534144224,20760.466759456318,2023-01-01 00:19:03,BENIGN
192.168.1.5,10.0.0.40,TCP,719633,7,20,720.363274507409,195285.00315457283,1843.828543600744,11328.465872466035,31434.58798689682,2023-01-01 00:19:04,BENIGN
192.168.1.10,10.0.0.38,TCP,338350,49,188,413.30516288828113,56323.87807405687,2039.345718290764,19758.06027577334,45726.52365307955,2023-01-01 00:19:05,WebAttack
192.168.1.33,10.0.0.10,TCP,310909,26,82,53.464296175370954,190691.82136909125,1054.3076723720415,32689.82875218531,1810.203691848724,2023-01-01 00:19:06,BENIGN
192.168.1.38,10.0.0.35,ICMP,699874,161,363,911.6014171333545,10803.575713445714,942.324241077811,21902.15112494035,12183.806966079705,2023-01-01 00:19:07,BENIGN
192.168.1.13,10.0.0.49,UDP,343254,357,202,599.659796472558,141883.47513279563,2052.944802094523,38798.919463585655,9686.603398035739,2023-01-01 00:19:08,Heartbleed
192.168.1.31,10.0.0.32,UDP,596961,176,408,455.02151450744907,106469.01565401704,647.4143120285315,35963.70602892479,25115.218140280485,2023-01-01 00:19:09,Botnet
192.168.1.47,10.0.0.7,TCP,224837,79,132,1301.7421538174633,95627.62771683386,1259.5445798321564,6327.219175539735,21485.610651350948,2023-01-01 00:19:10,BENIGN
192.168.1.36,10.0.0.21,TCP,894335,2,37,1122.647528619258,44776.51341974241,565.3357635127011,2443.032324413876,36452.1521533856,2023-01-01 00:19:11,Malware
192.168.1.45,10.0.0.20,ICMP,644070,489,132,1288.070667074939,141148.59837632073,25.9062185288659,43897.200258416306,12121.553211330647,2023-01-01 00:19:12,PortScan
192.168.1.24,10.0.0.26,ICMP,537774,383,77,747.5243641215669,38242.81734011679,2910.2020227541702,3992.4734970771083,29725.32378912218,2023-01-01 00:19:13,BENIGN
192.168.1.15,10.0.0.4,TCP,386313,455,89,205.08756566889843,110613.07501735516,1295.6772329906007,7417.810696804934,44192.97932273437,2023-01-01 00:19:14,BENIGN
192.168.1.29,10.0.0.46,UDP,54560,416,461,1047.369939820696,50723.74807174614,2908.079493645056,1107.641644630345,45533.976318175315,2023-01-01 00:19:15,PortScan
192.168.1.8,10.0.0.22,UDP,399537,132,402,317.0499321063911,191128.7138182931,421.83023578371046,31417.18992856739,47939.27145164683,2023-01-01 00:19:16,SQLInjection
192.168.1.5,10.0.0.15,UDP,416790,276,253,667.432206946658,5823.375647747,1762.5129715930007,29118.94578735427,38663.28434284735,2023-01-01 00:19:17,BENIGN
192.168.1.29,10.0.0.40,TCP,115475,498,344,106.85117553384386,40025.68319423619,603.7211243409275,49345.19641809635,45299.48932503949,2023-01-01 00:19:18,BENIGN
192.168.1.47,10.0.0.21,UDP,899192,117,194,1239.709519610244,48537.8902168508,2370.432306762861,44346.73288346228,11727.309068391725,2023-01-01 00:19:19,BENIGN
192.168.1.4,10.0.0.15,ICMP,152217,164,176,197.65155516077587,82872.15837098651,2351.325263294165,20542.748030868006,9879.8496365795,2023-01-01 00:19:20,DDoS
192.168.1.12,10.0.0.22,ICMP,877851,288,33,1355.6152855034713,46622.7753498237,338.7088399688961,18579.920459785837,325.3977009425422,2023-01-01 00:19:21,BENIGN
192.168.1.45,10.0.0.28,TCP,116682,28,58,1297.7035973697202,98320.68314473017,2736.281294176291,14843.304861964974,35342.51102709749,2023-01-01 00:19:22,BENIGN
192.168.1.2,10.0.0.14,ICMP,499009,333,467,702.2283190144766,174505.85809938193,584.6943119624707,7621.19359497403,46873.42192349941,2023-01-01 00:19:23,PortScan
192.168.1.27,10.0.0.27,TCP,767403,1,201,1119.108624412946,142441.47793969323,1839.3190474264916,6905.04474644385,9347.580316738778,2023-01-01 00:19:24,SQLInjection
192.168.1.31,10.0.0.41,UDP,678166,188,28,932.9731599890484,116034.3999089687,2956.9152266430247,6615.053116772262,31847.541827768517,2023-01-01 00:19:25,DDoS
192.168.1.36,10.0.0.40,UDP,829303,56,35,1206.58270708324,17891.735278737662,2647.307207764325,5706.6237445817405,37323.241501329656,2023-01-01 00:19:26,BENIGN
192.168.1.36,10.0.0.28,UDP,576723,35,487,653.389600171009,138829.02246701618,2869.735221754946,12026.36160823444,46380.78414316768,2023-01-01 00:19:27,BENIGN
192.168.1.26,10.0.0.26,ICMP,753475,112,125,1180.8546415240814,33366.21543375688,1028.4537148831403,15334.124847025509,32343.364340637065,2023-01-01 00:19:28,BENIGN
192.168.1.43,10.0.0.49,TCP,53049,286,394,699.0606574270705,157294.8404537434,317.6213510161706,48078.98697297475,48514.716343704866,2023-01-01 00:19:29,SSH-Bruteforce
192.168.1.27,10.0.0.2,UDP,464030,310,321,1412.0390238857628,50086.34602617962,565.8522729950608,28924.084076843286,17234.312377486374,2023-01-01 00:19:30,SQLInjection
192.168.1.5,10.0.0.25,TCP,95658,36,42,734.69443022947,83468.04079134809,1501.984190334765,49379.801129889536,17497.076760036613,2023-01-01 00:19:31,BENIGN
192.168.1.20,10.0.0.3,UDP,408556,439,85,699.302715181257,70158.99344335379,2379.895805141693,18623.97492433584,27151.082488207267,2023-01-01 00:19:32,BENIGN
192.168.1.11,10.0.0.8,ICMP,888804,217,393,1179.757073729634,171776.90154350386,451.3107789074418,22881.87400283946,19175.71055391424,2023-01-01 00:19:33,DDoS
192.168.1.10,10.0.0.44,ICMP,789248,80,188,1234.1507607236485,25396.237296810286,1979.5348652500106,16229.608379604793,72.28498864834366,2023-01-01 00:19:34,PortScan
192.168.1.40,10.0.0.33,TCP,147746,314,111,836.1887803385445,113172.41198871924,971.409234514496,9145.199657176738,36588.869482324284,2023-01-01 00:19:35,BENIGN
192.168.1.38,10.0.0.42,ICMP,767275,83,271,277.8987421076623,28498.11572766814,1024.2650151040684,7159.0922241711805,37586.10035688269,2023-01-01 00:19:36,Botnet
192.168.1.6,10.0.0.35,ICMP,467033,65,483,706.9597641267935,140988.6876428241,1986.091272743621,47254.01481119379,37348.98325973384,2023-01-01 00:19:37,SQLInjection
192.168.1.8,10.0.0.6,TCP,504615,325,441,1452.428029335421,181025.1177461168,1401.5312591801273,49340.54727925599,17251.68830985672,2023-01-01 00:19:38,DDoS
192.168.1.23,10.0.0.39,UDP,717286,128,325,1131.9494276283858,86978.07000806397,2436.2878457849556,2246.429915940069,26114.951376085286,2023-01-01 00:19:39,WebAttack
192.168.1.47,10.0.0.23,ICMP,675673,307,105,1218.6322797799069,97669.64282696867,468.59961047881836,7518.143390713594,17999.315935315295,2023-01-01 00:19:40,SQLInjection
192.168.1.26,10.0.0.25,TCP,72016,22,406,58.909993240667795,185491.82501290418,2370.0548610313485,21176.78109095883,802.8039651322579,2023-01-01 00:19:41,SQLInjection
192.168.1.46,10.0.0.43,ICMP,721611,216,320,707.1105993248982,104246.1785910065,193.6415089242052,9317.487483744022,28122.884614629667,2023-01-01 00:19:42,SSH-Bruteforce
192.168.1.43,10.0.0.19,ICMP,259690,107,41,973.4654891497574,97570.92776610723,582.9675868565694,18194.65580095054,6188.909543534468,2023-01-01 00:19:43,BENIGN
192.168.1.12,10.0.0.5,ICMP,772478,109,215,1246.7486986058314,115707.9876305904,1968.792993794993,6455.688396631808,4002.9861632479387,2023-01-01 00:19:44,BENIGN
192.168.1.26,10.0.0.11,ICMP,575294,372,71,83.41774383832949,137877.0242989541,2564.9220438767024,22826.13132433279,37775.19793577066,2023-01-01 00:19:45,Infiltration
192.168.1.13,10.0.0.12,TCP,786995,357,56,1280.1339396063909,21465.986679897575,758.7862035903078,13585.459113846795,476.30061470286313,2023-01-01 00:19:46,SQLInjection
192.168.1.40,10.0.0.10,TCP,74794,181,407,827.1173957454484,164239.99449552907,982.2476258809099,17595.900882877282,47950.4631719927,2023-01-01 00:19:47,Heartbleed
192.168.1.18,10.0.0.8,TCP,413967,356,236,303.9978161583293,87157.45498790653,1611.825124111933,4716.538260485917,25763.25295026473,2023-01-01 00:19:48,BENIGN
192.168.1.25,10.0.0.24,ICMP,855226,164,281,482.710272510053,14562.467128507358,635.5068466614176,21406.974407456375,49150.83851887671,2023-01-01 00:19:49,PortScan
192.168.1.33,10.0.0.28,ICMP,282252,68,475,430.07503210982554,157257.9155727228,2433.6576285009296,49162.89729046753,2900.8206260629486,2023-01-01 00:19:50,BENIGN
192.168.1.47,10.0.0.41,ICMP,70574,292,105,800.979961089829,75452.2993400858,2321.1362983722765,16442.323511012633,29176.893913746797,2023-01-01 00:19:51,DDoS
192.168.1.40,10.0.0.36,TCP,562573,180,390,87.01166306758641,20163.46226950128,436.7298441853791,43821.58731284691,17467.002471759584,2023-01-01 00:19:52,BENIGN
192.168.1.43,10.0.0.37,ICMP,350168,181,375,246.21887616488607,126792.43000469578,1392.0253657180797,42160.113882042635,42174.28115822148,2023-01-01 00:19:53,BENIGN
192.168.1.12,10.0.0.21,UDP,262148,466,162,1220.9126346299158,176038.25755138497,2324.7084721972096,47602.96885644223,18061.77553897908,2023-01-01 00:19:54,BENIGN
192.168.1.44,10.0.0.8,ICMP,780962,434,191,207.5799462127485,177561.92653185586,1012.651263779141,39505.685503842455,13025.118465288397,2023-01-01 00:19:55,PortScan
192.168.1.36,10.0.0.9,UDP,726599,464,9,357.7604414926092,191536.92861431374,1899.6873613304772,32980.18175611369,42877.798801868565,2023-01-01 00:19:56,BENIGN
192.168.1.48,10.0.0.47,ICMP,821512,169,60,685.5222023501944,173554.32140736093,151.5891512512606,42829.36562692865,18733.279929571396,2023-01-01 00:19:57,BENIGN
192.168.1.4,10.0.0.15,TCP,546892,402,381,780.5101232888624,527.9697771604971,1826.4575928274246,3783.1583881868246,842.6491597082129,2023-01-01 00:19:58,BENIGN
192.168.1.5,10.0.0.48,ICMP,55070,22,305,1147.7796146250964,76110.2091660367,458.8062870218204,23142.07002928319,19515.06475286585,2023-01-01 00:19:59,BENIGN
192.168.1.37,10.0.0.46,UDP,279010,66,225,676.5253157326198,163726.66172311007,2491.9193920182397,49462.822674514326,32726.458928278083,2023-01-01 00:20:00,SSH-Bruteforce
192.168.1.8,10.0.0.40,UDP,641332,21,307,1186.8982853429527,73313.97589909499,1066.992941277855,38480.237964585314,12718.722580780286,2023-01-01 00:20:01,BENIGN
192.168.1.42,10.0.0.18,ICMP,880454,100,188,931.3359974977316,120349.54642530326,845.380034321859,48103.806826483116,21599.947633665437,2023-01-01 00:20:02,BENIGN
192.168.1.49,10.0.0.42,UDP,405011,384,70,178.51861174149545,121302.75778016895,2522.8260411577435,38981.93817231782,2836.700198972994,2023-01-01 00:20:03,WebAttack
192.168.1.28,10.0.0.20,UDP,411112,300,293,242.93384320532948,73068.55827736073,151.3819251923588,43744.22349013977,29405.051482906347,2023-01-01 00:20:04,PortScan
192.168.1.31,10.0.0.6,TCP,173715,103,287,661.1802509201585,180904.3380635294,1190.4297892037,35326.775085527246,37814.989898095824,2023-01-01 00:20:05,BruteForce
192.168.1.9,10.0.0.12,ICMP,497766,47,482,601.365195702669,100695.34624268491,1110.640618184519,38025.33971885758,20666.214757494112,2023-01-01 00:20:06,PortScan
192.168.1.29,10.0.0.2,ICMP,688599,39,169,1117.880961759569,93010.36276690642,855.116322374403,26159.377313965197,21012.2114074402,2023-01-01 00:20:07,SSH-Bruteforce
192.168.1.14,10.0.0.7,ICMP,120594,285,62,875.2983382980543,199502.997757813,2735.3512416724298,46211.96080300583,4415.036646747237,2023-01-01 00:20:08,BENIGN
192.168.1.40,10.0.0.16,UDP,759329,310,349,588.3182906933515,98750.72277811608,2253.03425215665,41252.12049225746,10097.841284734617,2023-01-01 00:20:09,Malware
192.168.1.41,10.0.0.3,ICMP,533190,90,442,264.4328223410746,35761.81056052335,192.7055694116244,42194.40439831594,7734.610481092505,2023-01-01 00:20:10,WebAttack
192.168.1.22,10.0.0.45,ICMP,171377,85,14,347.98728246498774,102662.57763040127,2144.3476608554274,33650.78203905165,24084.906745308235,2023-01-01 00:20:11,DDoS
192.168.1.11,10.0.0.3,TCP,492066,273,164,867.4965175188979,162821.94543043402,1582.370100253253,15229.692774415364,26463.247791996557,2023-01-01 00:20:12,PortScan
192.168.1.23,10.0.0.27,TCP,296403,336,420,640.9238193006908,155394.37934696645,2702.702815310336,1782.4541397115763,47447.05762408172,2023-01-01 00:20:13,PortScan
192.168.1.1,10.0.0.43,TCP,11616,188,245,777.2419882024013,157737.49484518336,939.5239064277271,46782.82081534782,3662.501982357418,2023-01-01 00:20:14,BENIGN
192.168.1.46,10.0.0.40,UDP,312736,159,335,264.30937860032816,141633.95442118257,1722.9118368291392,29306.43131992604,29993.7987897792,2023-01-01 00:20:15,BENIGN
192.168.1.37,10.0.0.38,ICMP,815618,243,8,997.730315993403,50918.14403043097,1502.765068948217,14907.850414435865,26325.39986788474,2023-01-01 00:20:16,SSH-Bruteforce
192.168.1.21,10.0.0.33,TCP,638146,73,154,1280.282723875391,172430.60875946225,1469.1931577765895,7457.6062572690425,25812.138663693524,2023-01-01 00:20:17,DDoS
192.168.1.26,10.0.0.28,TCP,554868,479,36,394.32986511248185,178699.34872871538,1368.8600931521207,41476.328751872235,43658.09120985394,2023-01-01 00:20:18,BENIGN
192.168.1.46,10.0.0.1,TCP,183263,462,48,742.3561964894216,38911.124054047956,617.6827971213115,41826.173202184495,10277.717996303629,2023-01-01 00:20:19,SQLInjection
192.168.1.36,10.0.0.8,ICMP,128123,49,85,1463.5357202411437,26178.081746623644,2267.374057554686,40725.58389855844,2039.6229437942316,2023-01-01 00:20:20,DDoS
192.168.1.23,10.0.0.37,ICMP,372439,101,28,506.53019342058417,195123.4332209635,1354.5567621851267,32254.489515647347,33613.903110201994,2023-01-01 00:20:21,BENIGN
192.168.1.1,10.0.0.32,ICMP,178938,2,196,896.6190539364042,173677.96033370856,2875.5903087328147,18301.403364206202,17258.528049334873,2023-01-01 00:20:22,BruteForce
192.168.1.40,10.0.0.48,UDP,825269,244,446,144.3915932983641,178657.90582726835,783.1644731511361,15204.21016872807,880.4782207100171,2023-01-01 00:20:23,BruteForce
192.168.1.15,10.0.0.43,UDP,271509,176,208,912.9623536943703,177286.63928641658,2048.5487750414964,428.7299511383911,12569.4489905134,2023-01-01 00:20:24,BENIGN
192.168.1.21,10.0.0.37,TCP,638553,238,470,143.55134222388068,108383.1961243423,2822.2105218376864,41680.54432685333,15467.029384066376,2023-01-01 00:20:25,SSH-Bruteforce
192.168.1.47,10.0.0.4,ICMP,643889,398,204,1439.260798632495,129315.70715949337,1990.7115107252614,4372.54744198463,30842.302000835316,2023-01-01 00:20:26,BENIGN
192.168.1.9,10.0.0.30,TCP,773717,59,464,1076.337351587744,109118.03414151497,2613.9474499445664,31538.11914704034,8630.117116669555,2023-01-01 00:20:27,BENIGN
192.168.1.9,10.0.0.6,ICMP,333234,353,307,1184.3580843222026,10336.14920314678,2482.6153983112613,25204.243267057576,20653.304343321946,2023-01-01 00:20:28,BENIGN
192.168.1.10,10.0.0.46,ICMP,494770,99,104,1059.1154975497388,149126.06676201924,1080.9930287515226,26334.94125695863,24124.289745447208,2023-01-01 00:20:29,PortScan
192.168.1.26,10.0.0.19,ICMP,801918,442,230,888.696263753934,101115.87346384246,1800.7716958785502,46335.715552543355,22962.41033081318,2023-01-01 00:20:30,BENIGN
192.168.1.41,10.0.0.32,UDP,891250,359,426,680.370043817403,129577.04405056692,469.6277580942554,1581.7189485508343,48697.06439257242,2023-01-01 00:20:31,BENIGN
192.168.1.35,10.0.0.9,UDP,823957,442,101,1288.976335843983,100577.6970146095,1607.042122204103,38669.837839213986,2276.1663852770153,2023-01-01 00:20:32,Botnet
192.168.1.25,10.0.0.12,ICMP,121735,495,29,1435.685144639164,98413.08333225895,692.0354934711972,2603.5678659669893,47548.45835443351,2023-01-01 00:20:33,BENIGN
192.168.1.26,10.0.0.11,TCP,698714,435,127,753.5638976270811,34440.64298460559,2231.466708042384,1908.6421431629246,29097.278762487673,2023-01-01 00:20:34,Botnet
192.168.1.11,10.0.0.46,ICMP,221035,468,338,1397.9872232413404,55814.87165671567,1584.6472072544816,21491.455089370957,39786.590020776945,2023-01-01 00:20:35,DDoS
